"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"64165","SN 2020qbu","01:33:53.400","-13:04:49.30","SN Ic","0.02","","","ATLAS, ZTF, GaiaAlerts, YSE, Pan-STARRS1","ATLAS, ZTF, GaiaAlerts, Pan-STARRS1","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ATLAS20txu","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","18.262","orange-ATLAS","2020-07-22 14:16:48.000","ATLAS_Bot1","",""
"62776","SN 2020oce","23:12:20.755","+31:07:33.58","SN Ic","0.02354","","","ZTF","ZTF","ZTF","ZTF","ZTF18acjwspf","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.26","g-ZTF","2020-07-07 08:29:21.408","ZTF_AMPEL_NEW","",""
"62298","SN 2020njz","02:01:51.014","-10:28:11.85","SN Ic","0.015724","","","ATLAS, ZTF, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ATLAS20qok","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","17.213","orange-ATLAS","2020-06-24 14:12:28.800","ATLAS_Bot1","",""
"61337","SN 2020mbt","11:19:07.412","+47:17:38.22","SN Ic","0.046","SDSS J111907.46+471738.1","","ALeRCE, ATLAS, ZTF","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abeezca","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1083","r-ZTF","2020-06-09 04:26:01.000","ALeRCE","",""
"61322","SN 2020mbe","02:08:34.440","+29:14:09.10","SN Ic","0.022","","","GaiaAlerts, ZTF, ATLAS","GaiaAlerts, ZTF, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","Gaia20aez","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.6","","2020-01-10 20:41:16.000","Gaia_Bot1","",""
"61320","SN 2020mbc","14:02:03.590","+26:37:49.23","SN Ic","0.0423","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abefbpl","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.14","r-ZTF","2020-06-09 05:07:21.216","ZTF_AMPEL_NEW","",""
"60903","SN 2020lls","17:10:21.514","+24:26:14.03","SN Ic","0.04106","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abdnpdo","ATLAS1 - ACAM1, P48 - ZTF-Cam","NOT - ALFOSC","1","1","","19.94","r-ZTF","2020-05-31 06:01:27.264","ZTF_AMPEL_NEW","",""
"60623","SN 2020lbh","13:43:25.011","+35:11:02.78","SN Ic","0.015","","","ATLAS, YSE, Pan-STARRS1","ATLAS, Pan-STARRS1","YSE","ATLAS; Pan-STARRS1","ATLAS20nwm","ATLAS1 - ACAM1, PS1 - GPC1","NOT - ALFOSC","1","1","","19.478","orange-ATLAS","2020-05-25 08:48:28.800","ATLAS_Bot1","",""
"58281","SN 2020hqn","14:18:09.629","+05:25:31.90","SN Ic","0.02524","WISEA J141809.63+052532.1","0.025284","ALeRCE, Pan-STARRS1, ZTF","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF20aavhyel","P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.9811","r-ZTF","2020-04-17 07:39:28.002","ALeRCE","",""
"58231","SN 2020hop","13:19:28.180","-13:43:25.47","SN Ic","0.017749","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","None, ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20aavgcnu","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, P60 - SEDM","1","1","","18.68","g-ZTF","2020-04-17 05:56:13.632","ZTF_AMPEL_NEW","",""
"57920","SN 2020heq","15:55:31.192","+12:53:45.08","SN Ic","0.0336","KUG 1553+130","0.03362","ALeRCE, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20aaurfnl","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.0013","r-ZTF","2020-04-14 10:34:24.004","ALeRCE","",""
"57884","SN 2020hdh","14:32:38.466","+31:40:15.57","SN Ic","0.012","","","Pan-STARRS1, ZTF, ATLAS","Pan-STARRS1, ZTF, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","PS20bxv","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.33","i-Sloan","2020-04-12 13:23:31.200","PS2_Bot1","",""
"56209","SN 2020euy","13:36:29.483","+47:34:26.33","SN Ic","0.062312","","0.06223","ASAS-SN, ATLAS, ZTF","ASAS-SN, ATLAS, ZTF","Padova-Asiago","ASAS-SN; ATLAS; ZTF","ASASSN-20dn","ASASSN-1 - Brutus, ATLAS1 - ACAM1, P48 - ZTF-Cam","Ekar - AFOSC","1","1","","17.815","g-Sloan","2020-03-21 07:37:55.200","Bersier","",""
"56062","SN 2020epi","12:22:08.778","+06:05:59.07","SN Ic","0.024","PGC 40043","0.024562","TAROT, ATLAS, Pan-STARRS1, YSE","TAROT, ATLAS, Pan-STARRS1","None","ATLAS; Pan-STARRS1; TAROT","","ATLAS1 - ACAM1, Other - Other, PS1 - GPC1","Other - Other","1","1","","18.5","R-Cousins","2020-03-19 02:53:00.000","Conseil","",""
"54703","SN 2020dhm","16:23:11.590","+36:41:43.73","SN Ic","0.0336","WISEA J162311.57+364143.1","0.03383","ALeRCE, ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20aaqtlwo","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.7618","r-ZTF","2020-02-24 12:28:57.000","ALeRCE","",""
"54131","SN 2020clr","11:00:54.110","+57:46:33.67","SN Ic","0.04759","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20aamqmhj","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.11","g-ZTF","2020-02-14 05:18:05.000","ZTF_CLU_PUBLIC","",""
